"Season","Id","Name","Position","Team","Conference","Usage Overall","Usage Pass","Usage Rush"
"2023","4429963","Jeremiah Hunter","WR","California","Pac-12","0.0414","0.0946","0"
"2023","4702555","Jonah Coleman","RB","Arizona","Pac-12","0.0413","0","0.1042"
"2023","4569382","Jordan Whittington","WR","Texas","Big 12","0.0413","0.0769","0"
"2023","4878503","Antonio Patterson","RB","Florida International","Conference USA","0.0411","0.0145","0.0685"
"2023","4690163","Joseph Martinez","RB","Michigan State","Big Ten","0.041","0","0.0758"
"2023","4869252","Jaron Glover","WR","Michigan State","Big Ten","0.041","0.0893","0"
"2023","5092788","Nate Jones","TE","Louisiana Tech","Conference USA","0.041","0.0784","0"
"2023","4431094","Christian Fitzpatrick","WR","Michigan State","Big Ten","0.041","0.0893","0"
"2023","4868460","Jake Mcnamara","QB","UTEP","Conference USA","0.0408","0.0548","0.0339"
"2023","4432797","Sean Jackson","RB","Auburn","SEC","0.0407","0","0.0641"
"2023","4567217","Ja'Varrius Johnson","WR","Auburn","SEC","0.0407","0.1136","0"
"2023","4693817","Micah Davis","WR","Utah State","Mountain West","0.0406","0.0702","0"
"2023","4686921","Cooper Jones","RB","Utah State","Mountain West","0.0406","0","0.0988"
"2023","4683272","Willie Shaw III","RB","Toledo","Mid-American","0.0405","0","0.0706"
"2023","4569024","Jaylen Thomas","RB","Kent State","Mid-American","0.0403","0","0.0806"
"2023","4875617","NyNy Davis","WR","Louisiana Monroe","Sun Belt","0.0403","0.0943","0"
"2023","4869599","Chrishon Mccray","WR","Kent State","Mid-American","0.0403","0.082","0"
"2023","4567545","Jayden Harrison","WR","Marshall","Sun Belt","0.0403","0.0806","0"
"2023","4879288","Drae McCray","WR","Texas Tech","Big 12","0.0403","0.0674","0"
"2023","4426410","Mycah Pittman","WR","Utah","Pac-12","0.0403","0.0784","0.0137"
"2023","4587705","Cam'Ron Valdez","RB","Texas Tech","Big 12","0.0403","0","0.1053"
"2023","4360225","Jehlani Galloway","WR","Western Michigan","Mid-American","0.0403","0.098","0"
"2023","4698227","Naiem Simmons","WR","South Florida","American Athletic","0.04","0.0886","0"
"2023","4247578","Hamze Elzayat","WR","Eastern Michigan","Mid-American","0.04","0.06","0.0208"
"2023","4710635","J.B. Mitchell","WR","Eastern Michigan","Mid-American","0.04","0.06","0.0208"
"2023","5077784","Zachary Card","WR","Oregon State","Pac-12","0.04","0.0893","0"
"2023","5084176","Chris Bellamy","WR","New Mexico State","Conference USA","0.04","0.0789","0.0103"
"2023","4567506","Tahj Washington","WR","USC","Pac-12","0.0398","0.0693","0"
"2023","5084133","Alex Perry","WR","Hawai'i","Mountain West","0.0398","0.0597","0"
"2023","4426635","Darwin Barlow","RB","USC","Pac-12","0.0398","0.0099","0.08"
"2023","4875793","Nasjza Bryant","RB","Hawai'i","Mountain West","0.0398","0","0.127"
"2023","4566198","Lake McRee","TE","USC","Pac-12","0.0398","0.0693","0"
"2023","4693798","Koali Nishigaya","WR","Hawai'i","Mountain West","0.0398","0.0597","0"
"2023","4711055","Dorian Singer","WR","USC","Pac-12","0.0398","0.0693","0"
"2023","4428167","Justin Olson","WR","Middle Tennessee","Conference USA","0.0397","0.0667","0"
"2023","4575508","DJ England-Chisolm","WR","Middle Tennessee","Conference USA","0.0397","0.0667","0"
"2023","4684975","Max Balthazar","RB","Coastal Carolina","Sun Belt","0.0397","0","0.0833"
"2023","4871081","Richard Young","RB","Alabama","SEC","0.0397","0","0.0735"
"2023","4429033","Jermaine Burton","WR","Alabama","SEC","0.0397","0.0862","0"
"2023","4427658","Anthony Adkins","RB","UCLA","Pac-12","0.0397","0","0.0758"
"2023","4690117","Ja'Cyais Credle","WR","Georgia State","Sun Belt","0.0397","0.1087","0"
"2023","4429151","John Humphreys","WR","Stanford","Pac-12","0.0397","0.0847","0"
"2023","4695957","Charles Crawford III","RB","Sam Houston State","Conference USA","0.0396","0.0204","0.0612"
"2023","4873126","Chris Lewis","WR","Troy","Sun Belt","0.0394","0.0806","0"
"2023","4708490","Johnmichael Gyllenborg","TE","Wyoming","Mountain West","0.0394","0.0962","0"
"2023","4608793","Jabre Barber","WR","Troy","Sun Belt","0.0394","0.0806","0"
"2023","4431053","Mac Dalena","WR","Fresno State","Mountain West","0.0392","0.0588","0.0152"
"2023","4360282","Drake Stoops","WR","Oklahoma","Big 12","0.0392","0.1053","0"
"2023","4904131","Devon Rivers","RB","Fresno State","Mountain West","0.0392","0","0.0909"
"2023","4596336","Chandler Pittman","RB","Southern Mississippi","Sun Belt","0.0391","0.0588","0.0169"
"2023","4895923","Kaden Moorman","RB","Louisville","ACC","0.0391","0","0.0694"
"2023","4429145","Harrison Bailey","QB","Louisville","ACC","0.0391","0.0943","0"
"2023","4702913","R.J. Maryland","TE","SMU","American Athletic","0.0391","0.0746","0"
"2023","4915980","John Mateer","QB","Washington State","Pac-12","0.0387","0.0111","0.0769"
"2023","4587977","Sam Brown","WR","Houston","Big 12","0.0387","0.0674","0"
"2023","4912342","Wayne Knight","RB","James Madison","Sun Belt","0.0385","0.0175","0.0556"
"2023","4877824","Zach Horton","TE","James Madison","Sun Belt","0.0385","0.0877","0"
"2023","5159948","Chris Johnson Jr.","RB","Miami","ACC","0.0383","0","0.0761"
"2023","4431509","Kaden Prather","WR","Maryland","Big Ten","0.0383","0.0734","0"
"2023","4565185","Tai Felton","WR","Maryland","Big Ten","0.0383","0.0642","0.0101"
"2023","4432782","Brock Vandagriff","QB","Georgia","SEC","0.0382","0.0685","0"
"2023","4711421","C.J. Smith","WR","Georgia","SEC","0.0382","0.0548","0.0172"
"2023","4702559","Oscar Delp","TE","Georgia","SEC","0.0382","0.0685","0"
"2023","4433921","Kole Taylor","TE","West Virginia","Big 12","0.038","0.0938","0"
"2023","4916888","Bert Emanuel Jr.","QB","Central Michigan","Mid-American","0.0379","0.0638","0.0244"
"2023","4362188","Sterling Galban","WR","Jacksonville State","Conference USA","0.0379","0.0548","0.029"
"2023","5086218","Sam Hicks","RB","Central Michigan","Mid-American","0.0379","0.0638","0.0244"
"2023","5078453","London Humphreys","WR","Vanderbilt","SEC","0.0378","0.0583","0.0127"
"2023","4385430","Xavier Johnson","WR","Ohio State","Big Ten","0.0376","0.0278","0.05"
"2023","4838696","Dae'Quan Wright","TE","Virginia Tech","ACC","0.0376","0.0725","0"
"2023","4871023","Carnell Tate","WR","Ohio State","Big Ten","0.0376","0.0694","0"
"2023","4427601","Ali Jennings","WR","Virginia Tech","ACC","0.0376","0.0725","0"
"2023","4429284","DeMeer Blankumsee","WR","Memphis","American Athletic","0.0376","0.0762","0"
"2023","4875065","Matt Jones","RB","Ole Miss","SEC","0.0373","0","0.0806"
"2023","4709788","Vaughn Pemberton","RB","Ball State","Mid-American","0.0373","0.0147","0.0606"
"2023","4693615","Charlie Spegal","RB","Ball State","Mid-American","0.0373","0","0.0758"
"2023","4594749","Michael Trigg","TE","Ole Miss","SEC","0.0373","0.0704","0"
"2023","4429262","Jaheim Bell","TE","Florida State","ACC","0.037","0.0606","0.0145"
"2023","4602969","Bryson Nesbit","TE","North Carolina","ACC","0.037","0.0769","0"
"2023","4685087","Kamdyn Benjamin","WR","Tulsa","American Athletic","0.0368","0.0962","0"
"2023","5095915","Moussa Barry","WR","Western Kentucky","Conference USA","0.0368","0.0568","0"
"2023","4708049","Gavin Bartholomew","TE","Pittsburgh","ACC","0.0368","0.0725","0"
"2023","4431268","Chimere Dike","WR","Wisconsin","Big Ten","0.0365","0.0704","0"
"2023","4428320","Courtney Reese","RB","UNLV","Mountain West","0.0364","0","0.0702"
"2023","4430048","Isaac Jernigan","WR","San José State","Mountain West","0.0363","0.0367","0.0357"
"2023","4428915","Lee Witherspoon","RB","UAB","American Athletic","0.0362","0.0244","0.0536"
"2023","4567040","Cameron Hite","TE","Wake Forest","ACC","0.0362","0.0806","0"
"2023","4570047","TJ Jones","WR","UAB","American Athletic","0.0362","0.061","0"
"2023","4570115","Samario Rudolph","WR","UAB","American Athletic","0.0362","0.061","0"
"2023","4426863","Dequece Carter","WR","Indiana","Big Ten","0.0361","0.0632","0.0102"
"2023","4689809","Ay'Juan Marshall","WR","Army","FBS Independents","0.0361","0.0714","0.0267"
"2023","4918412","Harvey Broussard","WR","Louisiana","Sun Belt","0.036","0.0735","0"
"2023","4682642","D.C. Tabscott","QB","New Mexico","Mountain West","0.036","0.0851","0"
"2023","4362503","Dee Wiggins","WR","Cincinnati","Big 12","0.036","0.0727","0.012"
"2023","4590294","Brady Lichtenberg","QB","Cincinnati","Big 12","0.036","0.0727","0.012"
"2023","4571942","Payten Singletary","TE","Cincinnati","Big 12","0.036","0.0909","0"
"2023","4433935","Ethan Wright","RB","Cincinnati","Big 12","0.036","0.0182","0.0482"
"2023","4682654","Jeremiah Ballard","WR","UTEP","Conference USA","0.0357","0.0959","0"
"2023","4433901","Corey Rucker","WR","Arkansas State","Sun Belt","0.0357","0.0597","0"
"2023","5077785","Cedric Hawkins","RB","Arkansas State","Sun Belt","0.0357","0","0.0909"
"2023","4683151","Deion Burks","WR","Purdue","Big Ten","0.0357","0.0758","0"
"2023","4374391","Roderic Burns","WR","North Texas","American Athletic","0.0357","0.0784","0"
"2023","4430270","Jay Maclin","WR","North Texas","American Athletic","0.0357","0.0784","0"
"2023","4685517","Talyn Shettron","WR","Oklahoma State","Big 12","0.0355","0.0602","0"
"2023","4691315","Umari Hatcher","WR","Syracuse","ACC","0.0354","0.0851","0"
"2023","4880241","Mario Escobar","RB","Syracuse","ACC","0.0354","0","0.0606"
"2023","4687515","EJ Wilson Jr.","RB","Temple","American Athletic","0.0352","0.0222","0.06"
"2023","4429239","Zae Baines","WR","Temple","American Athletic","0.0352","0.0556","0"
"2023","4696700","Tip Reiman","TE","Illinois","Big Ten","0.0351","0.0702","0"
"2023","4572454","Marcus Washington","WR","Nebraska","Big Ten","0.0351","0.0976","0"
"2023","5084115","Greyson Morgan","TE","Hawai'i","Mountain West","0.0348","0.0522","0"
"2023","4682653","Al-Shadee Salaam","RB","Rutgers","Big Ten","0.0347","0","0.0532"
"2023","4685414","Jake Johnson","TE","Texas A&M","SEC","0.0347","0.0568","0"
"2023","4570037","Terrance Ferguson","TE","Oregon","Pac-12","0.0347","0.061","0"
"2023","4366644","Davis Patterson","WR","Northern Illinois","Mid-American","0.0347","0.0735","0"
"2023","5160748","JaQuae Jackson","WR","Rutgers","Big Ten","0.0347","0.1","0"
"2023","4870645","Rickie Collins","QB","LSU","SEC","0.0345","0.027","0.0423"
"2023","4685739","Tre Bradford","RB","LSU","SEC","0.0345","0.0135","0.0563"
"2023","4691138","Aaron Anderson","WR","LSU","SEC","0.0345","0.0676","0"
"2023","5151048","Duane Thomas Jr.","WR","Charlotte","American Athletic","0.0342","0.05","0.027"
"2023","4360486","Nico Ragaini","WR","Iowa","Big Ten","0.0342","0.0741","0"
"2023","4427052","Easton Dean","TE","Iowa State","Big 12","0.0339","0.0656","0"
"2023","5109511","Cooper Rusk","WR","Toledo","Mid-American","0.0338","0.0794","0"
"2023","4592572","Mason Tharp","TE","Texas Tech","Big 12","0.0336","0.0562","0"
"2023","4604004","Keelan Marion","WR","BYU","Big 12","0.0336","0.0635","0"
"2023","4869520","Octavian Smith Jr.","WR","Maryland","Big Ten","0.0335","0.0642","0"
"2023","4699354","Harrison Wallace III","WR","Penn State","Big Ten","0.0333","0.1","0"
"2023","5081828","Tyler Holzworth","RB","Penn State","Big Ten","0.0333","0","0.05"
"2023","4685573","Holden Staes","TE","Notre Dame","FBS Independents","0.0331","0.0732","0"
"2023","4429121","Kalel Mullings","RB","Michigan","Big Ten","0.0331","0","0.0645"
"2023","4685535","C.J. Stokes","RB","Michigan","Big Ten","0.0331","0","0.0645"
"2023","4567095","Keilan Robinson","RB","Texas","Big 12","0.0331","0.0154","0.0536"
"2023","4432327","Kendall Karr","TE","Coastal Carolina","Sun Belt","0.0331","0.0633","0"
"2023","4367207","Matt Alaimo","TE","Coastal Carolina","Sun Belt","0.0331","0.0633","0"
"2023","4569615","Thomas Gordon","TE","Northwestern","Big Ten","0.0331","0.0615","0"
"2023","4361736","Joseph Scates","WR","Memphis","American Athletic","0.0329","0.0667","0"
"2023","4430022","Anthony Landphere","TE","Memphis","American Athletic","0.0329","0.0667","0"
"2023","4687507","Kobe Drake","WR","Memphis","American Athletic","0.0329","0.0667","0"
"2023","4361112","Devin Culp","TE","Washington","Pac-12","0.0328","0.05","0"
"2023","4360462","Geordon Porter","WR","Connecticut","FBS Independents","0.0328","0.0606","0"
"2023","4876030","Lincoln Sefcik","TE","South Alabama","Sun Belt","0.0328","0.0702","0"
"2023","4701588","Michael Harrison","TE","Colorado","Pac-12","0.0327","0.0495","0"
"2023","4689654","Justin Jones","RB","Auburn","SEC","0.0325","0","0.0513"
"2023","4360407","Jarett Garner","WR","East Carolina","American Athletic","0.0325","0.0678","0"
"2023","4567543","Justin Ball","TE","Vanderbilt","SEC","0.0324","0.0583","0"
"2023","4697630","Cooper Mathers","TE","Washington State","Pac-12","0.0323","0.0556","0"
"2023","4244071","Xavier Williams","RB","Kent State","Mid-American","0.0323","0","0.0645"
"2023","4569557","Miki Suguturaga","TE","Utah","Pac-12","0.0323","0.0784","0"
"2023","4370358","Caleb McMillan","WR","Marshall","Sun Belt","0.0323","0.0645","0"
"2023","4912130","Trell Harris","WR","Kent State","Mid-American","0.0323","0.0656","0"
"2023","5153056","DT Sheffield","WR","Washington State","Pac-12","0.0323","0.0444","0.0154"
"2023","4696147","Kenneth Womack","WR","Western Michigan","Mid-American","0.0323","0.0784","0"
"2023","4880449","Blake Bosma","TE","Western Michigan","Mid-American","0.0323","0.0784","0"
"2023","4361027","Thomas Yassmin","TE","Utah","Pac-12","0.0323","0.0784","0"
"2023","4910711","Justin Holmes","TE","Kent State","Mid-American","0.0323","0.0656","0"
"2023","4374030","Jesiah Irish","WR","Oregon State","Pac-12","0.032","0.0536","0.0145"
"2023","4870760","Justice Haynes","RB","Alabama","SEC","0.0317","0","0.0588"
"2023","4611516","Holden Willis","WR","Middle Tennessee","Conference USA","0.0317","0.0533","0"
"2023","4429173","Bryce Farrell","WR","Stanford","Pac-12","0.0317","0.0169","0.0455"
"2023","4428140","Kalani Norris","WR","Middle Tennessee","Conference USA","0.0317","0.0533","0"
"2023","4428439","Collin Schlee","QB","UCLA","Pac-12","0.0317","0.0333","0.0303"
"2023","5150247","Malik Benson","WR","Alabama","SEC","0.0317","0.069","0"
"2023","4883647","Elic Ayomanor","WR","Stanford","Pac-12","0.0317","0.0678","0"
"2023","4685540","Carsen Ryan","RB","UCLA","Pac-12","0.0317","0.0667","0"
"2023","4870802","Sedrick Irvin","RB","Stanford","Pac-12","0.0317","0","0.0606"
"2023","4597248","Tailique Williams","WR","Georgia State","Sun Belt","0.0317","0.087","0"
"2023","4361837","Jahmyl Jeter","RB","Texas State","Sun Belt","0.0317","0","0.0667"
"2023","4426535","Theo Wease","WR","Missouri","SEC","0.0315","0.0851","0"
"2023","4712886","Mekhi Miller","WR","Missouri","SEC","0.0315","0.0851","0"
"2023","5075962","Baylin Brooks","WR","San Diego State","Mountain West","0.0314","0.0714","0"
"2023","5151382","Vince Brown II","TE","Colorado State","Mountain West","0.0313","0.0455","0"
"2023","4594446","Roderick Daniels","WR","SMU","American Athletic","0.0313","0.0299","0.0333"
"2023","4571339","Brock Domann","QB","Louisville","ACC","0.0313","0.0755","0"
"2023","4685307","Kevin Coleman Jr.","WR","Louisville","ACC","0.0313","0.0566","0.0139"
"2023","4568583","Tyler Lavine","RB","SMU","American Athletic","0.0313","0","0.0667"
"2023","5152920","Tyquan Henderson","WR","Southern Mississippi","Sun Belt","0.0313","0.0588","0"
"2023","4837391","Maurice Turner","RB","Louisville","ACC","0.0313","0","0.0556"
"2023","4428010","Malikhi Miller","WR","San José State","Mountain West","0.0311","0.055","0"
"2023","4921292","Isaiah Augustave","RB","Arkansas","SEC","0.031","0","0.0488"
"2023","4686093","E.J. Williams","WR","Indiana","Big Ten","0.0309","0.0632","0"
"2023","5150313","Kanye Udoh","RB","Army","FBS Independents","0.0309","0","0.04"
"2023","4912218","Cyrus Allen","WR","Louisiana Tech","Conference USA","0.0308","0.0588","0"
"2023","4711410","Brett Griffis","QB","James Madison","Sun Belt","0.0308","0.0351","0.0278"
"2023","5088338","Elijah Sarratt","WR","James Madison","Sun Belt","0.0308","0.0702","0"
"2023","4365620","Koby Duru","WR","Louisiana Tech","Conference USA","0.0308","0.0588","0"
"2023","4869582","Cam Barfield","RB","Boston College","ACC","0.0308","0","0.0556"
"2023","4612824","Broc Lane","TE","Utah State","Mountain West","0.0305","0.0526","0"
"2023","4911914","Andrew Paul","RB","Georgia","SEC","0.0305","0","0.069"
"2023","4426478","Colby Bowman","WR","Utah State","Mountain West","0.0305","0.0526","0"
"2023","4875674","Jake Tafelski","RB","Central Michigan","Mid-American","0.0303","0.0213","0.0366"
"2023","5081435","Keith Adams Jr.","RB","Clemson","ACC","0.0301","0","0.0649"
"2023","4914980","Cole Turner","WR","Clemson","ACC","0.0301","0.0562","0"
"2023","4685366","Benji Gosnell","TE","Virginia Tech","ACC","0.0301","0.058","0"
"2023","4587722","Troy Stellato","WR","Clemson","ACC","0.0301","0.0562","0"
"2023","4432215","Stephen Gosnell","WR","Virginia Tech","ACC","0.0301","0.058","0"
"2023","4685526","Adam Randall","WR","Clemson","ACC","0.0301","0.0562","0"
"2023","4686096","Hunter Helms","QB","Clemson","ACC","0.0301","0.0562","0"
"2023","5150556","Jay Haynes","RB","Clemson","ACC","0.0301","0.0112","0.0519"
"2023","5081436","Domonique Thomas","RB","Clemson","ACC","0.0301","0","0.0649"
"2023","4430897","Alex Adams","WR","Akron","Mid-American","0.03","0.0526","0"
"2023","4361412","Daniel George","WR","Akron","Mid-American","0.03","0.0526","0"
"2023","5091739","Chris Brazzell II","WR","Tulane","American Athletic","0.0299","0.0769","0"
"2023","4368797","Ahmad Edwards","WR","Ball State","Mid-American","0.0299","0.0588","0"
"2023","4685391","Walker Howard","QB","Ole Miss","SEC","0.0299","0.0563","0"
"2023","4428815","Christian Wells","WR","UMass","FBS Independents","0.0298","0.0633","0"
"2023","5151199","Malik Phillips","WR","Sam Houston State","Conference USA","0.0297","0.0204","0.0408"
"2023","4430894","Caziah Holmes","RB","Florida State","ACC","0.0296","0","0.058"
"2023","4569452","Winston Wright","WR","Florida State","ACC","0.0296","0.0455","0.0145"
"2023","4603186","Jack Bech","WR","TCU","Big 12","0.0294","0.0577","0"
"2023","4587701","Andrel Anthony Jr.","WR","Oklahoma","Big 12","0.0294","0.0789","0"
"2023","4600403","Braylon Braxton","QB","Tulsa","American Athletic","0.0294","0.0385","0.0247"
"2023","4920135","Kalib Hicks","RB","Oklahoma","Big 12","0.0294","0","0.0469"
"2023","4431514","Daejon Reynolds","WR","Pittsburgh","ACC","0.0294","0.058","0"
"2023","4896289","Gavin Freeman","WR","Oklahoma","Big 12","0.0294","0.0789","0"
"2023","4431152","Jackson Acker","RB","Wisconsin","Big Ten","0.0292","0","0.0625"
"2023","4427821","Torry Locklin","RB","Kansas","Big 12","0.0292","0.0536","0.0125"
"2023","4570250","Trevor Wilson","WR","Kansas","Big 12","0.0292","0.0714","0"
"2023","4890881","Cameron Ball","TE","Buffalo","Mid-American","0.029","0.05","0"
"2023","4426449","Boobie Curry","WR","Buffalo","Mid-American","0.029","0.05","0"
"2023","4577762","Jacob Orlando","TE","Buffalo","Mid-American","0.029","0.05","0"
"2023","5082370","Dallas Payne","TE","UAB","American Athletic","0.029","0.0488","0"
"2023","4431339","Evan Prater","WR","Cincinnati","Big 12","0.0288","0.0727","0"
"2023","4686767","Chris Carpenter","WR","UT San Antonio","American Athletic","0.0288","0.0583","0"
"2023","4567151","Trey Knox","TE","South Carolina","SEC","0.0286","0.0482","0"
"2023","4912302","Makhilyn Young","RB","New Mexico State","Conference USA","0.0286","0","0.0515"
"2023","5154338","Djay Braswell","RB","South Carolina","SEC","0.0286","0","0.0702"
"2023","5078916","Joe Jackson","RB","Kansas State","Big 12","0.0286","0","0.0519"
"2023","4574596","Quinton Lane","WR","Jacksonville State","Conference USA","0.0284","0.0822","0"
"2023","4685345","JC French","QB","Georgia Southern","Sun Belt","0.0284","0.0476","0"
"2023","4566153","Blaine Green","WR","Oklahoma State","Big 12","0.0284","0.0482","0"
"2023","4428612","Aaron Bedgood","WR","Liberty","Conference USA","0.028","0.0652","0.0104"
"2023","4429811","Patrick Herbert","TE","Oregon","Pac-12","0.0278","0.0488","0"
"2023","4360205","David Bailey","RB","Texas A&M","SEC","0.0278","0","0.0714"
"2023","4685144","Moose Muhammad III","WR","Texas A&M","SEC","0.0278","0.0455","0"
"2023","4360204","Johnny Langan","TE","Rutgers","Big Ten","0.0278","0.08","0"
"2023","4574722","Christian Dremel","WR","Rutgers","Big Ten","0.0278","0.08","0"
"2023","4574730","Isaiah Washington","WR","Rutgers","Big Ten","0.0278","0.08","0"
"2023","5158343","Braxton Woodson","QB","Navy","American Athletic","0.0275","0.0426","0.0222"
"2023","4250013","Ramon Jefferson","RB","Kentucky","SEC","0.0273","0","0.075"
"2023","4696273","Timothy Conerly","WR","UNLV","Mountain West","0.0273","0.0566","0"
"2023","4574129","Donavyn Lester","RB","UNLV","Mountain West","0.0273","0.0189","0.0351"
"2023","4606195","Demie Sumo","RB","Kentucky","SEC","0.0273","0.0441","0"
"2023","4708478","Jensen Jones","QB","Air Force","Mountain West","0.0272","0","0.0292"
"2023","4900768","Zach Vigil","RB","New Mexico","Mountain West","0.027","0","0.0476"
"2023","5082330","John Alan Richter","QB","Toledo","Mid-American","0.027","0.0635","0"
"2023","5078165","Junior Sherrill","WR","Vanderbilt","SEC","0.027","0.0291","0.0253"
"2023","4362293","Adam Beale","WR","Toledo","Mid-American","0.027","0.0635","0"
"2023","4372741","McCallan Castles","TE","Tennessee","SEC","0.0268","0.0597","0"
"2023","4430666","Ikaika Ragsdale","RB","North Texas","American Athletic","0.0268","0","0.0536"
"2023","4432775","Dont'E Thornton","WR","Tennessee","SEC","0.0268","0.0597","0"
"2023","4870799","Nico Iamaleava","QB","Tennessee","SEC","0.0268","0.0448","0.0122"
"2023","4875861","Ayo Adeyi","RB","North Texas","American Athletic","0.0268","0.0196","0.0357"
"2023","4570188","Brad Rozner","WR","NC State","ACC","0.0267","0.0533","0"
"2023","5088336","Makai Jackson","WR","Appalachian State","Sun Belt","0.0267","0.0615","0"
"2023","4899368","Kendrick Raphael","RB","NC State","ACC","0.0267","0.0133","0.04"
"2023","4605489","Damien Alford","WR","Syracuse","ACC","0.0265","0.0638","0"
"2023","4690966","Isaiah Jones","WR","Syracuse","ACC","0.0265","0.0638","0"
"2023","4710765","Jameson Tucker","WR","Coastal Carolina","Sun Belt","0.0265","0.0506","0"
"2023","4426767","John Branham Jr.","RB","Syracuse","ACC","0.0265","0","0.0455"
"2023","4872477","Alex Bullock","WR","Nebraska","Big Ten","0.0263","0.0732","0"
"2023","4686248","Nate Boerkircher","TE","Nebraska","Big Ten","0.0263","0.0732","0"
"2023","4814930","Hank Beatty","WR","Illinois","Big Ten","0.0263","0.0526","0"
"2023","4685235","Phillippe Wesley","WR","San Diego State","Mountain West","0.0262","0.0595","0"
"2023","4709982","Josh Nicholson","WR","San Diego State","Mountain West","0.0262","0.0595","0"
"2023","4566912","Jay Rudolph","TE","San Diego State","Mountain West","0.0262","0.0595","0"
"2023","4692534","Jackson Sumlin","TE","Florida Atlantic","American Athletic","0.0259","0.0429","0"
"2023","4368341","Je'Quan Burton","WR","Florida Atlantic","American Athletic","0.0259","0.0429","0"
"2023","5077304","Zeke Moore","TE","Florida Atlantic","American Athletic","0.0259","0.0429","0"
"2023","4362569","Kobe Lewis","RB","Florida Atlantic","American Athletic","0.0259","0","0.0698"
"2023","4701936","Matthew Golden","WR","Houston","Big 12","0.0258","0.0449","0"
"2023","4689826","Riley Tyson","RB","Army","FBS Independents","0.0258","0.0476","0.02"
"2023","5150300","Champ Harris","QB","Army","FBS Independents","0.0258","0.0714","0.0133"
"2023","4683667","Trenten Howland","RB","Indiana","Big Ten","0.0258","0","0.051"
"2023","5150296","Larry Robinson","QB","Army","FBS Independents","0.0258","0.0238","0.0267"
"2023","4697633","Dylan Paine","RB","Washington State","Pac-12","0.0258","0","0.0615"
"2023","4710068","Colin Weber","TE","Charlotte","American Athletic","0.0256","0.075","0"
"2023","4565552","Deacon Hill","QB","Iowa","Big Ten","0.0256","0.0556","0"
"2023","4876598","Seth Anderson","WR","Iowa","Big Ten","0.0256","0.0556","0"
"2023","5081338","Kaden Wetjen","WR","Iowa","Big Ten","0.0256","0","0.0484"
"2023","4569181","Kyle Maxwell","WR","Louisiana Tech","Conference USA","0.0256","0.049","0"
"2023","5121571","Ezell Jolly","RB","UTEP","Conference USA","0.0255","0","0.0424"
"2023","4870608","Benjamin Brahmer","TE","Iowa State","Big 12","0.0254","0.0492","0"
"2023","4565193","Aidan Bitter","WR","Iowa State","Big 12","0.0254","0.0492","0"
"2023","4691003","Preston Fox","WR","West Virginia","Big 12","0.0253","0.0625","0"
"2023","4430323","Ja'Shaun Poke","WR","West Virginia","Big 12","0.0253","0.0625","0"
"2023","4691000","CJ Cole","WR","West Virginia","Big 12","0.0253","0.0625","0"
"2023","5151979","Kelby Williams","WR","Old Dominion","Sun Belt","0.0252","0.0577","0"
"2023","4569948","Keanu Hill","WR","BYU","Big 12","0.0252","0.0476","0"
"2023","5151976","Reymello Murphy","WR","Old Dominion","Sun Belt","0.0252","0.0577","0"
"2023","4685769","Justin Robinson","WR","Mississippi State","SEC","0.0248","0.0652","0"
"2023","5078244","Caleb Komolafe","RB","Northwestern","Big Ten","0.0248","0.0154","0.037"
"2023","4685464","Tyler Morris","WR","Michigan","Big Ten","0.0248","0.0517","0"
"2023","4429994","Bryce Kirtz","WR","Northwestern","Big Ten","0.0248","0.0462","0"
"2023","4684421","Simeon Price","RB","Mississippi State","SEC","0.0248","0.0217","0.0267"
"2023","4878681","Davis Warren","QB","Michigan","Big Ten","0.0248","0.0345","0.0161"
"2023","5124334","PJ Martin","RB","South Alabama","Sun Belt","0.0246","0","0.0484"
"2023","4608772","Brian Brewton","RB","Connecticut","FBS Independents","0.0246","0","0.0556"
"2023","4897730","Braylon McReynolds","RB","South Alabama","Sun Belt","0.0246","0.0175","0.0323"
"2023","4593004","Davion Primm","RB","Michigan State","Big Ten","0.0246","0","0.0455"
"2023","4600597","Montorie Foster","WR","Michigan State","Big Ten","0.0246","0.0536","0"
"2023","4569598","Dylan Morris","QB","Washington","Pac-12","0.0246","0.0375","0"
"2023","4795295","Katin Houser","QB","Michigan State","Big Ten","0.0246","0.0536","0"
"2023","4605858","Rivaldo Fairweather","TE","Auburn","SEC","0.0244","0.0682","0"
"2023","4431632","Caleb Coombs","WR","Marshall","Sun Belt","0.0242","0.0484","0"
"2023","4370353","Talik Keaton","WR","Marshall","Sun Belt","0.0242","0.0484","0"
"2023","4689193","Nick Mosley","RB","Bowling Green","Mid-American","0.0242","0","0.0484"
"2023","4566157","Luke Floriea","WR","Kent State","Mid-American","0.0242","0.0492","0"
"2023","4685490","Devaughn Mortimer","WR","Louisiana Monroe","Sun Belt","0.0242","0.0189","0.0286"
"2023","4572962","Leroy Thomas","WR","Western Michigan","Mid-American","0.0242","0.0588","0"
"2023","4379471","Tyler Brown","WR","Clemson","ACC","0.0241","0.0449","0"
"2023","4402090","Riley Sharp","TE","Oregon State","Pac-12","0.024","0.0536","0"
"2023","4426857","Oscar Cardenas","TE","UT San Antonio","American Athletic","0.024","0.0485","0"
"2023","4429684","Anthony Gould","WR","Oregon State","Pac-12","0.024","0.0536","0"
"2023","4832827","Jack Velling","TE","Oregon State","Pac-12","0.024","0.0536","0"
